barangay,year,month,rainfall_mm,temp_mean_c,humidity_mean_pct,days
Lingga,2020,10,388.9676,27.0727,85.6992,31
Lingga,2020,11,263.5483,26.8637,82.4781,30
Lingga,2020,12,182.1766,25.8855,86.1066,31
Lingga,2021,1,85.7741,25.2259,82.1198,31
Lingga,2021,2,37.4565,25.8495,77.5684,29
Lingga,2021,3,15.9751,26.9064,75.4334,31
Lingga,2021,4,37.4179,28.3662,73.1549,30
Lingga,2021,5,161.6524,28.4236,77.5572,31
Lingga,2021,6,250.4127,27.197,82.7042,30
Lingga,2021,7,316.9299,26.6313,84.7576,31
Lingga,2021,8,290.2621,27.3753,83.3675,31
Lingga,2021,9,294.2312,26.2197,87.9098,30
Lingga,2021,10,395.4541,27.4722,86.2557,31
Lingga,2021,11,194.0321,27.2821,85.48,30
Lingga,2021,12,162.7306,26.0959,82.712,31
Lingga,2022,1,1.1501,25.9197,81.1815,31
Lingga,2022,2,50.613,26.1527,77.6328,28
Lingga,2022,3,52.1175,26.712,76.322,31
Lingga,2022,4,96.1907,28.3043,72.932,30
Lingga,2022,5,172.9393,28.389,76.4212,31
Lingga,2022,6,276.1336,27.4028,84.167,30
Lingga,2022,7,279.7678,27.259,84.6031,31
Lingga,2022,8,308.7454,26.6076,81.7133,31
Lingga,2022,9,319.9475,27.3731,85.3729,30
Lingga,2022,10,417.8246,27.1941,83.2925,31
Lingga,2022,11,114.6042,26.5445,82.9692,30
Lingga,2022,12,124.2224,26.0166,81.1539,31
Lingga,2023,1,60.3632,25.6513,75.0318,31
Lingga,2023,2,70.4646,25.1939,77.2974,28
Lingga,2023,3,38.34,27.6026,73.0172,31
Lingga,2023,4,58.581,28.0457,72.6894,30
Lingga,2023,5,177.4694,28.467,77.3938,31
Lingga,2023,6,281.6193,27.3899,83.6823,30
Lingga,2023,7,365.1052,27.4643,85.1398,31
Lingga,2023,8,285.4992,26.9292,84.9861,31
Lingga,2023,9,363.8128,26.6077,87.3267,30
Lingga,2023,10,405.9377,26.9963,85.7529,31
Lingga,2023,11,107.9934,26.9602,83.5647,30
Lingga,2023,12,52.0656,25.8554,84.5153,31
Lingga,2024,1,73.1039,25.2891,79.4068,31
Lingga,2024,2,38.4572,26.1135,73.7847,29
Lingga,2024,3,46.3247,26.9768,79.348,31
Lingga,2024,4,71.6014,27.6265,70.7534,30
Lingga,2024,5,207.3693,28.4788,78.3796,31
Lingga,2024,6,254.6138,27.6512,80.8709,30
Lingga,2024,7,386.4235,27.3706,84.6814,31
Lingga,2024,8,220.2471,27.3373,83.0155,31
Lingga,2024,9,328.129,26.8236,88.1852,30
Lingga,2024,10,326.1753,27.0019,83.4494,31
Lingga,2024,11,158.3771,26.8942,82.9928,30
Lingga,2024,12,119.5265,26.5557,83.1813,31
Lingga,2025,1,46.3265,25.1834,80.2567,31
Lingga,2025,2,66.327,25.8008,80.0312,28
Lingga,2025,3,23.1225,26.8085,78.3812,31
Lingga,2025,4,65.1612,28.8067,73.7413,30
Lingga,2025,5,149.6982,28.9269,77.0954,31
Lingga,2025,6,241.933,27.4618,82.9479,30
Lingga,2025,7,380.5445,26.9778,85.7404,31
Lingga,2025,8,178.563,26.8868,84.4435,31
Lingga,2025,9,307.5449,27.3668,86.415,30
Lingga,2025,10,317.7946,26.9351,85.6075,31
Lingga,2025,11,302.8339,26.2358,84.2573,30
Lingga,2025,12,79.3061,25.8658,85.0912,31
Bubuyan,2020,1,44.0339,25.4922,78.4682,31
Bubuyan,2020,2,63.1282,25.6966,78.5777,28
Bubuyan,2020,3,41.5572,27.2612,71.238,31
Bubuyan,2020,4,39.4807,27.7454,73.7331,30
Bubuyan,2020,5,127.9463,28.5975,77.0049,31
Bubuyan,2020,6,232.6234,27.5513,83.2307,30
Bubuyan,2020,7,354.3948,27.4222,86.799,31
Bubuyan,2020,8,302.3208,26.2911,82.865,31
Bubuyan,2020,9,257.5995,26.9859,86.5939,30
Bubuyan,2020,10,344.7809,26.5085,85.1285,31
Bubuyan,2020,11,124.5637,27.1231,82.8527,30
Bubuyan,2020,12,152.0706,26.2625,83.0683,31
Bubuyan,2021,1,63.087,25.1861,77.2822,31
Bubuyan,2021,2,51.0827,25.6056,80.5929,28
Bubuyan,2021,3,34.2792,26.4916,75.507,31
Bubuyan,2021,4,20.597,27.9314,74.1884,30
Bubuyan,2021,5,81.8741,28.4694,79.0217,31
Bubuyan,2021,6,282.2214,27.4049,79.1976,30
Bubuyan,2021,7,287.2039,27.3658,83.9202,31
Bubuyan,2021,8,341.0142,26.9078,86.5381,31
Bubuyan,2021,9,325.5825,26.9105,86.0916,30
Bubuyan,2021,10,380.3332,26.8726,86.2628,31
Bubuyan,2021,11,188.1587,26.8383,84.1312,30
Bubuyan,2021,12,156.5796,26.0857,82.2453,31
Bubuyan,2022,1,59.5893,26.0447,83.9944,31
Bubuyan,2022,2,60.667,25.9938,77.9784,28
Bubuyan,2022,3,31.2144,27.1815,76.1424,31
Bubuyan,2022,4,0,27.8927,74.7328,30
Bubuyan,2022,5,135.8597,28.5016,78.5487,31
Bubuyan,2022,6,234.9778,28.0599,82.6579,30
Bubuyan,2022,7,320.5314,27.4951,86.0244,31
Bubuyan,2022,8,348.6488,26.4013,83.2643,31
Bubuyan,2022,9,338.0635,27.2504,88.8504,30
Bubuyan,2022,10,302.4888,27.2007,83.5171,31
Bubuyan,2022,11,327.7056,27.0745,84.2213,30
Bubuyan,2022,12,181.2128,25.9054,81.703,31
Bubuyan,2023,1,39.2341,25.9357,78.4013,31
Bubuyan,2023,2,79.5047,25.7381,79.4225,29
Bubuyan,2023,3,36.4833,26.6415,69.1042,31
Bubuyan,2023,4,29.2688,28.0686,74.5659,30
Bubuyan,2023,5,175.0492,28.7866,76.1982,31
Bubuyan,2023,6,237.1072,27.6864,83.3149,30
Bubuyan,2023,7,338.4035,27.3126,86.9528,31
Bubuyan,2023,8,240.7378,26.572,87.9842,31
Bubuyan,2023,9,301.4443,27.2192,87.0439,30
Bubuyan,2023,10,311.4186,26.665,86.5982,31
Bubuyan,2023,11,147.8928,26.8972,84.04,30
Bubuyan,2023,12,120.8688,25.6816,83.1841,31
Bubuyan,2024,1,51.3759,25.4626,77.0463,31
Bubuyan,2024,2,98.4455,25.6324,77.3834,28
Bubuyan,2024,3,38.3418,26.9745,76.146,31
Bubuyan,2024,4,95.9715,28.3116,75.1114,30
Bubuyan,2024,5,155.2855,28.9411,78.1947,31
Bubuyan,2024,6,325.1099,27.7904,78.5365,30
Bubuyan,2024,7,305.1495,27.4123,86.5049,31
Bubuyan,2024,8,243.1834,27.3551,84.1678,31
Bubuyan,2024,9,326.707,26.6977,86.9061,30
Bubuyan,2024,10,286.6813,26.6097,84.524,31
Bubuyan,2024,11,110.1067,26.9107,80.9967,30
Bubuyan,2024,12,183.4668,25.7498,79.8902,31
Bubuyan,2025,1,34.8164,25.3942,79.1045,31
Bubuyan,2025,2,53.4713,25.9348,75.4268,28
Bubuyan,2025,3,37.9007,26.6493,74.878,31
Bubuyan,2025,4,95.4478,28.3001,73.0274,30
Bubuyan,2025,5,180.849,28.6359,77.1549,31
Bubuyan,2025,6,275.0518,27.553,82.2491,30
Bubuyan,2025,7,374.7637,27.4122,86.5475,31
Bubuyan,2025,8,343.5658,26.6524,83.0282,31
Bubuyan,2025,9,316.0845,26.6466,87.1897,30
Bubuyan,2025,10,225.4834,26.8044,87.7237,31
Bubuyan,2025,11,137.9768,27.0829,82.3582,30
Bubuyan,2025,12,179.8895,26.4313,82.1508,31
Burol,2020,1,37.4365,25.4176,79.8245,31
Burol,2020,2,61.9455,25.1263,78.8663,29
Burol,2020,3,18.5328,26.5185,76.3024,31
Burol,2020,4,4.0381,28.1204,72.948,30
Burol,2020,5,240.1277,28.7602,75.9534,31
Burol,2020,6,286.5808,28.1802,81.379,30
Burol,2020,7,317.7772,27.4716,86.0767,31
Burol,2020,8,302.9271,27.025,83.6336,31
Burol,2020,9,346.2136,26.7671,85.9159,30
Burol,2020,10,323.9485,26.8099,85.092,31
Burol,2020,11,88.2474,26.6492,84.1626,30
Burol,2020,12,141.5737,25.8836,83.7673,31
Burol,2021,1,93.4626,25.8618,77.372,31
Burol,2021,2,55.2928,25.1621,79.7376,28
Burol,2021,3,29.4343,26.7842,73.8194,31
Burol,2021,4,81.8186,28.5754,75.0682,30
Burol,2021,5,150.7421,28.7687,76.6937,31
Burol,2021,6,339.5225,27.5426,83.5634,30
Burol,2021,7,344.9181,27.3951,84.9271,31
Burol,2021,8,387.4913,27.1956,82.955,31
Burol,2021,9,311.9841,27.0639,85.5037,30
Burol,2021,10,296.7066,27.3134,84.1393,31
Burol,2021,11,168.4753,27.1867,80.9239,30
Burol,2021,12,194.3935,26.2417,82.254,31
Burol,2022,1,77.5901,25.5976,77.5642,31
Burol,2022,2,45.7323,26.1761,77.4828,29
Burol,2022,3,17.1328,27.1254,71.661,31
Burol,2022,4,27.3676,28.2205,74.504,30
Burol,2022,5,138.4591,28.6988,78.009,31
Burol,2022,6,283.9765,27.5719,85.218,30
Burol,2022,7,271.4853,26.8543,84.2674,31
Burol,2022,8,268.3537,27.0981,83.6719,31
Burol,2022,9,288.8282,26.761,85.0929,30
Burol,2022,10,345.5451,26.3563,86.2769,31
Burol,2022,11,47.0165,27.4675,84.2126,30
Burol,2022,12,101.4188,25.6506,82.5359,31
Burol,2023,1,23.2416,25.7507,79.9768,31
Burol,2023,2,55.7337,25.8437,76.587,28
Burol,2023,3,53.0609,26.5068,75.3499,31
Burol,2023,4,60.3618,27.1285,73.1279,30
Burol,2023,5,224.7757,28.6231,78.0519,31
Burol,2023,6,248.1672,27.6813,85.6975,30
Burol,2023,7,365.3974,27.1123,85.3668,31
Burol,2023,8,135.5092,26.9609,85.0039,31
Burol,2023,9,299.7363,27.3178,86.2781,30
Burol,2023,10,177.1386,26.9695,85.6588,31
Burol,2023,11,341.1903,26.3196,80.6156,30
Burol,2023,12,122.2655,26.1755,81.5781,31
Burol,2024,1,57.0159,25.211,81.3304,31
Burol,2024,2,71.5966,25.6562,78.1393,28
Burol,2024,3,39.4709,26.876,74.6338,31
Burol,2024,4,55.1737,29.0308,73.4329,30
Burol,2024,5,152.1054,28.8294,76.6253,31
Burol,2024,6,284.146,28.0534,81.7137,30
Burol,2024,7,369.1521,27.8966,85.7046,31
Burol,2024,8,343.253,26.4646,84.9002,31
Burol,2024,9,299.3285,26.8904,85.1465,30
Burol,2024,10,365.3567,26.9037,85.4135,31
Burol,2024,11,250.3041,26.9214,85.1311,30
Burol,2024,12,147.5197,25.6593,80.8347,31
Burol,2025,1,83.8481,25.6203,83.3836,31
Burol,2025,2,43.4247,25.8963,77.7756,28
Burol,2025,3,34.5835,27.7166,70.774,31
Burol,2025,4,73.9444,27.8526,74.8214,30
Burol,2025,5,204.7317,28.39,77.6636,31
Burol,2025,6,360.8749,27.91,81.4613,30
Burol,2025,7,382.6696,27.2812,85.3193,31
Burol,2025,8,389.693,26.4915,86.8907,31
Burol,2025,9,408.8441,26.7415,83.5703,30
Burol,2025,10,449.721,26.5183,83.6974,31
Burol,2025,11,223.6681,26.9743,81.4993,30
Burol,2025,12,66.642,26.0492,82.7415,31
Hornalan,2020,1,59.9661,25.4615,79.2062,31
Hornalan,2020,2,44.117,26.1044,78.6445,28
Hornalan,2020,3,33.2031,26.9889,74.7255,31
Hornalan,2020,4,25.9766,27.9097,72.1254,30
Hornalan,2020,5,120.6821,28.764,78.4646,31
Hornalan,2020,6,276.7436,27.5838,83.5015,30
Hornalan,2020,7,325.4268,27.7386,84.7947,31
Hornalan,2020,8,258.6868,26.9406,82.8399,31
Hornalan,2020,9,243.9242,27.0346,84.1414,30
Hornalan,2020,10,358.4121,27.0438,85.858,31
Hornalan,2020,11,121.2641,26.4027,83.4064,30
Hornalan,2020,12,135.7941,25.4664,84.7244,31
Hornalan,2021,1,56.3879,25.2167,79.39,31
Hornalan,2021,2,97.3567,25.2423,78.3713,29
Hornalan,2021,3,25.0974,27.2005,75.5314,31
Hornalan,2021,4,49.6663,28.1769,72.8526,30
Hornalan,2021,5,292.5632,28.6445,77.4458,31
Hornalan,2021,6,286.9302,27.9384,81.7068,30
Hornalan,2021,7,387.852,27.3436,85.965,31
Hornalan,2021,8,189.5461,27.2803,83.0307,31
Hornalan,2021,9,290.0658,26.7854,87.9833,30
Hornalan,2021,10,396.0866,27.2243,86.761,31
Hornalan,2021,11,251.7564,26.6982,82.4575,30
Hornalan,2021,12,231.7756,26.3195,84.8287,31
Hornalan,2022,1,74.5279,25.4937,80.1593,31
Hornalan,2022,2,55.2541,25.2138,76.1823,28
Hornalan,2022,3,36.7604,27.2131,73.4127,31
Hornalan,2022,4,17.4615,28.38,72.1947,30
Hornalan,2022,5,101.8995,28.8169,78.2331,31
Hornalan,2022,6,309.0676,28.0165,82.6101,30
Hornalan,2022,7,387.3329,27.2469,86.5958,31
Hornalan,2022,8,222.4473,26.8859,85.2194,31
Hornalan,2022,9,298.0077,26.5718,85.9215,30
Hornalan,2022,10,370.6105,26.6039,85.9783,31
Hornalan,2022,11,126.6269,26.9325,82.7884,30
Hornalan,2022,12,93.9214,26.1615,84.3243,31
Hornalan,2023,1,49.8731,24.6899,77.3602,31
Hornalan,2023,2,51.0425,25.5342,77.4376,28
Hornalan,2023,3,55.4831,26.8167,78.428,31
Hornalan,2023,4,75.9826,28.5987,72.2804,30
Hornalan,2023,5,167.6089,28.6818,76.2119,31
Hornalan,2023,6,286.7393,27.6303,82.1723,30
Hornalan,2023,7,353.6706,27.4375,85.186,31
Hornalan,2023,8,285.098,27.5281,82.9279,31
Hornalan,2023,9,306.5934,27.2919,83.9535,30
Hornalan,2023,10,244.7907,26.9878,84.9178,31
Hornalan,2023,11,47.1049,26.775,79.4127,30
Hornalan,2023,12,89.2071,25.0126,80.3298,31
Hornalan,2024,1,57.5387,25.2658,79.9429,31
Hornalan,2024,2,37.3811,26.0128,76.8663,28
Hornalan,2024,3,41.0959,26.7863,76.0949,31
Hornalan,2024,4,31.3708,28.708,75.6499,30
Hornalan,2024,5,160.8848,28.7193,76.6782,31
Hornalan,2024,6,310.8211,27.6858,84.8135,30
Hornalan,2024,7,368.9644,27.2423,83.694,31
Hornalan,2024,8,350.2661,26.7958,83.0446,31
Hornalan,2024,9,347.0069,26.8824,86.7803,30
Hornalan,2024,10,345.9516,27.1196,83.5786,31
Hornalan,2024,11,55.0882,26.7924,81.0571,30
Hornalan,2024,12,182.7918,26.0815,80.9235,31
Hornalan,2025,1,24.8061,24.8816,79.3149,31
Hornalan,2025,2,70.2368,25.3709,79.5076,29
Hornalan,2025,3,27.6903,26.5568,76.8254,31
Hornalan,2025,4,43.8222,28.5832,76.1011,30
Hornalan,2025,5,107.0012,28.4441,78.6644,31
Hornalan,2025,6,276.1188,27.6899,82.1264,30
Hornalan,2025,7,355.4582,27.077,85.0854,31
Hornalan,2025,8,211.6825,27.3543,86.0479,31
Hornalan,2025,9,318.3345,26.9014,86.8227,30
Hornalan,2025,10,366.5397,26.9869,86.3872,31
Hornalan,2025,11,67.8204,25.8854,80.706,30
Hornalan,2025,12,144.2187,26.0741,81.3105,31
Bunggo,2020,1,96.8488,25.3585,81.4261,31
Bunggo,2020,2,39.0357,25.6767,76.0702,28
Bunggo,2020,3,52.9876,26.5046,78.0974,31
Bunggo,2020,4,64.0664,27.7752,78.5404,30
Bunggo,2020,5,233.5864,28.316,76.4423,31
Bunggo,2020,6,256.3143,27.4873,83.8443,30
Bunggo,2020,7,368.2076,27.3462,83.595,31
Bunggo,2020,8,203.7088,27.7811,88.6435,31
Bunggo,2020,9,294.0474,26.6893,85.1883,30
Bunggo,2020,10,352.5014,26.5211,84.2454,31
Bunggo,2020,11,158.2744,26.9619,86.0814,30
Bunggo,2020,12,195.1863,26.4017,87.2091,31
Bunggo,2021,1,46.9221,25.1387,77.4717,31
Bunggo,2021,2,69.6547,25.6632,77.6721,28
Bunggo,2021,3,0,26.8201,79.6391,31
Bunggo,2021,4,65.8,27.8545,75.0688,30
Bunggo,2021,5,211.6508,28.2089,77.7383,31
Bunggo,2021,6,259.7169,27.1952,81.9674,30
Bunggo,2021,7,312.7296,27.4127,83.5009,31
Bunggo,2021,8,274.1708,27.6796,85.0751,31
Bunggo,2021,9,333.5285,26.5963,87.74,30
Bunggo,2021,10,373.8485,26.9929,87.3926,31
Bunggo,2021,11,263.0776,27.1787,81.5399,30
Bunggo,2021,12,260.7785,25.8379,82.7604,31
Bunggo,2022,1,20.306,25.431,77.2087,31
Bunggo,2022,2,104.5026,26.2048,77.669,28
Bunggo,2022,3,17.8605,27.1938,73.9569,31
Bunggo,2022,4,40.8392,28.0752,72.737,30
Bunggo,2022,5,136.2881,28.6507,76.6499,31
Bunggo,2022,6,242.3047,27.3806,84.8147,30
Bunggo,2022,7,331.7776,26.7399,83.9113,31
Bunggo,2022,8,127.8493,27.642,86.837,31
Bunggo,2022,9,327.9731,26.8232,86.212,30
Bunggo,2022,10,404.5215,26.536,83.8077,31
Bunggo,2022,11,60.2559,26.8546,85.4747,30
Bunggo,2022,12,165.0147,25.8775,78.9296,31
Bunggo,2023,1,44.404,25.8627,78.5989,31
Bunggo,2023,2,29.9487,25.1893,78.1361,29
Bunggo,2023,3,34.8521,26.607,76.5958,31
Bunggo,2023,4,40.0036,27.9577,72.9036,30
Bunggo,2023,5,187.0495,28.4535,77.2509,31
Bunggo,2023,6,318.059,27.8135,83.4702,30
Bunggo,2023,7,293.1462,27.1086,85.2822,31
Bunggo,2023,8,247.3471,27.0561,81.2459,31
Bunggo,2023,9,336.3552,27.3094,87.8047,30
Bunggo,2023,10,460.4518,26.3242,82.7902,31
Bunggo,2023,11,116.3675,26.9862,83.7849,30
Bunggo,2023,12,200.262,26.1191,82.0101,31
Bunggo,2024,1,78.9656,25.3491,80.1635,31
Bunggo,2024,2,45.7762,25.4527,76.32,28
Bunggo,2024,3,34.3429,26.6862,75.125,31
Bunggo,2024,4,45.8473,27.9526,75.2093,30
Bunggo,2024,5,163.5127,28.8154,77.4756,31
Bunggo,2024,6,312.1535,27.5023,84.4085,30
Bunggo,2024,7,341.2536,27.1477,85.6819,31
Bunggo,2024,8,352.97,26.8374,83.8519,31
Bunggo,2024,9,292.7805,27.0707,85.923,30
Bunggo,2024,10,362.3465,27.0974,85.8013,31
Bunggo,2024,11,250.3316,26.8004,79.3732,30
Bunggo,2024,12,165.8121,25.7237,82.1318,31
Bunggo,2025,1,44.6977,25.1163,80.322,31
Bunggo,2025,2,39.0282,25.6293,78.551,29
Bunggo,2025,3,41.7906,26.3353,79.0534,31
Bunggo,2025,4,61.9545,27.2515,74.7697,30
Bunggo,2025,5,134.7607,28.9135,76.5478,31
Bunggo,2025,6,298.8128,27.8187,82.5276,30
Bunggo,2025,7,369.5658,27.2818,83.3929,31
Bunggo,2025,8,222.765,27.0608,83.0501,31
Bunggo,2025,9,327.4164,26.6707,86.3131,30
Bunggo,2025,10,369.9414,27.1762,86.6542,31
Bunggo,2025,11,177.0305,26.1631,84.8833,30
Bunggo,2025,12,209.2798,25.6223,79.144,31
